181.9446,725.4185,-483.6906,503.5760,379.1517,876.2498,118.2417,-696.5050,-928.0184
-633.3082,207.2159,-11.6682,-132.4832,-717.9951,670.2994,910.7802,-839.0366,-463.9518
-213.6887,584.0997,-763.4172,221.2840,528.1111,-417.9234,-737.6697,-27.8786,-305.3267
855.9660,-496.5890,-70.8621,570.8280,636.5323,324.0762,512.8682,-240.2919,333.9352
907.3892,-292.6809,471.0211,-666.4003,-730.2102,-100.1414,696.0454,183.6787,-10.3052
-371.6922,269.4893,664.8727,-991.4679,-73.2168,-152.9861,-809.6106,12.4443,747.3243
780.7303,756.8172,-807.0927,379.9288,358.3489,-373.0764,-543.5212,429.1476,448.1005
81.8241,14.4420,949.5743,-956.6903,-834.5694,-959.8739,-38.0162,295.4955,-109.7383
234.4599,-104.7601,972.7109,167.5467,791.4552,873.3649,-297.3790,-742.7802,-293.4760
-489.1051,706.2755,-730.8039,169.2647,-84.1145,-467.5804,-394.2858,-261.9515,-242.4953
232.2207,42.0909,707.3907,486.3277,-881.1052,-355.7292,182.1948,717.2547,-490.8356
292.0215,309.5860,153.1834,582.0555,210.4696,-589.8805,673.3885,971.1970,697.9959
757.3789,-320.3287,184.5118,966.1206,426.8976,-217.2366,-204.0684,706.6668,630.3920
-221.0381,-23.4962,-274.3988,-528.1460,761.8530,212.7544,302.2487,49.3533,622.1978
-269.9918,104.1274,971.5969,178.8106,619.9294,-568.5361,-318.1614,835.8272,-349.4972
-975.9888,-576.9391,-528.8581,-703.3805,-954.1310,485.7552,166.7593,679.4431,-671.2332
485.6454,-946.2822,51.3942,-651.6548,-903.8431,849.7657,345.9283,-931.4559,-803.0084
786.4577,-953.6617,-990.5556,276.1384,213.2458,-308.4082,-209.1819,473.9508,237.8566
-972.9563,-643.4348,-882.4132,204.6453,493.2805,234.4440,653.7538,267.6443,-453.7177
-796.9620,309.6178,368.1533,161.7190,-876.2532,-233.1526,-490.3817,-978.2706,-612.4236
638.6190,-650.5415,-891.0873,-443.6462,-980.2088,257.5167,809.5175,975.1814,224.1334
-902.4263,-429.7391,724.0341,837.2201,-24.1746,110.4363,436.5417,-42.3156,-470.8181
-972.8987,-71.8414,-164.4768,-118.6937,-527.3286,-918.8791,-845.0262,434.3734,-297.9274
-274.5812,784.3637,945.7711,358.5431,566.3779,535.7448,-17.3644,25.5320,535.6928
395.0076,701.9665,724.8037,-951.5144,-872.7430,833.8824,73.4793,320.5011,260.7869
-905.2539,496.4601,158.1781,-826.8001,205.6129,11.7101,498.8806,-907.6022,140.4684
-694.8724,296.1646,23.5890,-344.6424,-357.9705,-752.7881,-246.9409,-183.3803,69.4761
-370.7618,-246.5191,-588.6603,-4.3021,625.3172,83.5491,-77.6857,377.3685,93.9722
-906.6389,-952.9738,-658.4253,-26.8009,-194.0366,455.7635,-791.8839,972.0418,219.2336
-107.6070,-310.0754,370.7925,827.8143,-798.1541,418.6182,247.2908,483.3405,219.1850
86.4213,-704.2767,612.7816,-377.9354,467.5910,-478.4725,-537.3483,562.8956,596.0873
-834.9360,-383.6490,-965.4022,261.7599,-407.4208,-235.1331,427.3987,-286.7893,-621.6707
-874.6221,-98.2641,-226.8775,-99.9274,292.1056,-606.7523,-31.4433,355.0259,60.7337
532.9197,42.8646,-121.4641,-409.0281,-961.6761,107.3428,-556.5021,597.8445,754.0183
-201.3311,-979.5000,305.6182,-3.5289,831.2737,130.6188,-277.8848,-276.7012,-500.6668
303.8913,-142.9127,-431.3120,-123.8043,74.9703,-31.2745,-66.2665,783.2283,808.4129
915.6104,-634.1638,-981.6798,84.4200,248.9390,-881.4118,-432.8325,941.4036,-300.7210
897.4346,-339.1148,842.8060,-188.4921,186.1289,274.8179,979.7148,733.3303,-586.5811
-811.1730,-193.4186,-179.0034,56.2318,-312.7305,-816.1590,596.4902,-921.4910,221.7404
427.4291,-641.7207,346.6209,886.1983,-491.0607,-685.0848,-905.0915,859.9145,-729.0417
-64.9212,-734.9315,-958.6215,972.5446,640.0431,-680.6560,-18.9858,179.6429,-314.8107
-853.4601,851.8928,-193.2154,-829.5025,-529.4417,62.0931,-495.0137,-372.4463,205.9521
-156.6120,-998.3073,310.7501,281.2870,699.8253,574.8517,599.2393,-784.4841,-710.0350
-994.9210,522.9610,337.9725,-46.3372,787.1495,15.9366,-346.6991,-74.1926,56.6641
-178.7755,-406.7481,-396.8592,764.5304,-88.7151,-972.1359,-15.5256,-151.7866,-374.1513
-490.6084,599.7063,-135.8477,638.3397,515.7541,550.5150,822.1637,67.3857,-871.6293
-426.5133,-437.6268,-787.9830,-548.2288,791.1812,-654.1499,951.7072,190.8174,724.9177
0.2554,-333.9640,-615.2712,808.3679,-495.9880,-991.1079,-427.7223,715.1851,-852.9729
-194.7387,-491.9121,-451.7455,-339.6999,616.3575,499.4047,725.6790,203.9534,-71.6642
790.8861,109.0656,125.7568,-96.8839,-705.2990,-965.5461,193.5192,-434.3006,-97.9514
326.5847,144.0270,-370.1734,-623.2726,-273.5747,343.1587,-270.3056,-24.2410,28.3780
-23.7302,-156.0646,291.2918,111.5696,-160.9646,897.8453,-725.6966,-339.8208,945.9651
-836.9334,-137.9596,-84.2126,-738.9657,-597.0420,475.1584,-537.0722,376.1075,192.6047
-309.2920,400.0811,-106.7574,728.0856,-904.8691,356.8674,891.4833,-145.3245,171.1256
407.8042,326.0625,-835.6331,-698.1544,886.7640,-50.1114,459.5423,-233.3998,-835.8624
787.1363,341.8280,899.7645,159.5262,-457.9152,-43.1454,242.9857,205.6062,-144.0482
-987.1789,423.9167,-134.6006,9.7720,682.9675,-550.5906,-269.4192,867.9912,-942.4426
77.9700,697.1003,-766.5919,-876.0313,841.5198,411.8231,-983.1898,-836.2205,772.2479
-529.3865,-973.8132,635.8543,430.5766,-813.3513,-794.2506,720.1560,390.7962,157.2729
17.7513,381.8918,842.5376,629.1916,-745.4100,501.3465,923.2313,-796.9680,-222.2172
745.9691,-703.4029,-492.9988,-941.7190,-409.3903,-715.8607,90.1126,757.5691,840.8830
-581.8955,779.9727,-498.6419,872.4628,-405.7171,239.1786,23.4367,240.8639,48.4370
-781.0257,174.7733,-751.4779,-18.6913,-359.3015,388.9100,427.0601,-532.9466,-537.5164
877.5104,60.9189,-717.3379,875.7652,879.2460,-263.2492,-609.4853,-464.2093,-601.9310
933.7747,194.6956,5.5583,100.6090,359.8174,887.2765,366.7763,-326.3036,418.5964
157.4653,-79.3987,83.3135,-441.3985,-93.7799,-676.8383,-822.8400,-793.1591,578.5751
537.0113,-177.8510,-898.5227,-49.1406,-862.6025,988.0086,-383.8361,-477.7788,151.9635
-496.1135,400.5334,-725.3595,236.6189,-444.6592,-67.5331,233.1979,649.2039,-425.0774
227.0996,-522.7884,-393.8844,-46.7272,-304.7664,277.2207,994.8576,530.5267,-769.5819
-214.5259,-107.0077,840.7585,321.4329,799.1334,521.9855,-785.0190,-900.8585,606.6473
-187.2350,280.9154,-42.0071,-786.7040,-390.4043,768.7755,572.5876,-899.9519,178.6954
-971.0646,277.5750,-626.3766,-538.8815,323.6006,242.7319,-807.9909,-632.4452,-203.5255
-634.8186,-140.2921,-423.7317,-782.2770,-44.1002,-722.1215,641.8151,-964.9537,778.0070
299.0722,263.7445,-272.7567,-657.4553,-313.6546,-613.3053,-847.5603,878.3647,-106.8069
113.9710,-51.8802,188.9267,-65.4878,131.4750,288.6463,365.8684,131.6579,-220.9093
885.5531,953.2437,-17.7074,-25.3811,-992.5947,606.4088,730.7715,-59.2663,-486.9831
220.5898,434.3693,730.4191,-402.8986,-736.5867,-820.4617,556.4201,641.8137,-538.4215
221.7719,-789.8759,-958.2844,-141.4178,760.1561,-660.2686,338.4727,534.1788,-936.2447
-318.5802,-18.1370,-918.5683,-535.8591,611.1068,181.9830,-605.0113,553.6675,-649.2781
116.5160,-785.7219,273.0243,903.6700,-295.3847,556.3255,235.9019,-964.4352,814.4261
-427.4387,-682.0692,454.4780,132.1855,-604.3265,682.7230,375.4134,217.8014,-997.7830
-356.4720,964.0528,546.3876,-305.0578,437.3587,457.4970,-842.8906,964.8112,-82.7103
-758.1482,-713.0434,-582.4939,-579.5536,-934.3294,429.6562,-783.9957,783.1870,268.4600
251.6667,-245.4156,-892.0476,26.0924,13.2827,663.8544,577.0875,17.1845,692.4080
-865.5343,956.5855,-732.9260,-675.7393,673.7402,377.5298,30.8930,-824.6254,-499.8855
-114.1341,176.3647,-76.5477,-312.0969,935.5864,518.0540,-933.7541,-233.9716,370.9672
-331.2865,-70.3916,7.3844,868.5121,-927.1771,860.1600,907.4161,20.6513,386.8575
-747.2682,-864.4319,-141.1819,-908.2285,-831.0604,853.1986,769.1867,195.1995,240.1492
47.8675,-835.4541,-843.0430,-405.1819,-297.6570,-289.7645,798.9449,-890.0670,-457.1490
898.1908,-455.0029,50.8693,-555.1230,-769.4194,595.8526,-28.2746,-478.3354,-113.7640
-765.0291,-707.4768,869.6759,-592.8461,692.7814,598.7224,-763.8098,435.6386,536.9409
-321.6601,-421.7605,272.3021,93.9078,-855.4800,-453.1486,922.2748,-814.0651,-633.2566
679.0589,-897.2084,-621.3615,-913.9311,-133.5764,875.3246,-300.6608,669.6701,474.9580
457.2979,-58.9484,-462.2086,-990.8183,-418.9852,696.6705,-648.7635,817.2788,-119.7664
-935.2831,344.8313,795.0580,467.8344,50.1991,-615.3326,-661.4654,-935.0898,331.7058
-38.3123,305.4347,-779.5362,-228.0926,-608.0278,430.3006,-830.1774,240.0672,-491.7223
-826.9388,771.3349,756.7887,432.5819,832.2904,588.5485,409.9712,748.9053,433.2268
-565.0516,-812.7245,702.8694,205.4570,-66.1993,926.5917,-287.9696,-13.0272,-708.6140
-634.1833,405.0829,-575.5487,572.0357,563.7104,729.7844,-594.9106,974.5115,959.8557
434.5255,-184.3497,663.5647,674.5002,906.8662,715.8356,-414.1125,-224.6861,575.6532
467.1349,839.2787,506.7203,-890.1624,6.9668,971.4865,-526.1904,-707.1339,817.2949
51.3471,186.3381,-288.1556,-948.9585,-352.0113,-313.1954,410.3400,-39.2775,-432.0489
-76.6501,163.3893,-587.2848,876.5666,814.1074,-478.7534,-553.0991,-912.5347,-937.1185
